destination_airport_name,count
Bandaranaike International Colombo Airport,33
Luis Munoz Marin International Airport,22
Humberto Delgado Airport (Lisbon Portela Airport),11
Long Beach Airport (Daugherty Field),11
Blaise Diagne International Airport,11
