origin_airport_name,destination_airport_name,count
London Heathrow Airport,Tokyo Haneda International Airport,29
Charles de Gaulle International Airport,Denver International Airport,20
Melbourne International Airport,Tan Son Nhat International Airport,20
Munich Airport,Logan International Airport,20
Hamad International Airport,Ngurah Rai (Bali) International Airport,20
Mohammed V International Airport,Washington Dulles International Airport,20
Montreal / Pierre Elliott Trudeau International Airport,Mohammed V International Airport,20
Salt Lake City International Airport,Daniel K Inouye International Airport,20
