origin_airport_name,destination_airport_name,count
Al Maktoum International Airport,Hangzhou Xiaoshan International Airport,20
Xiamen Gaoqi International Airport,Melbourne International Airport,20
King Shaka International Airport,Dubai International Airport,20
Guangzhou Baiyun International Airport,Rome–Fiumicino Leonardo da Vinci International Airport,20
Harry Reid International Airport,Kahului International Airport,40
Miami International Airport,Phoenix Sky Harbor International Airport,20
London Heathrow Airport,Osmany International Airport,20
Mikonos Airport,London Gatwick Airport,20
Singapore Changi Airport,Taiwan Taoyuan International Airport,15
