origin_airport_name,destination_airport_name,count
London Heathrow Airport,Kuala Lumpur International Airport,20
Melbourne International Airport,Dubai International Airport,20
Incheon International Airport,Newark Liberty International Airport,20
Rome–Fiumicino Leonardo da Vinci International Airport,John F Kennedy International Airport,60
Suvarnabhumi Airport,İstanbul Airport,40
Allama Iqbal International Airport,Kuala Lumpur International Airport,20
Queen Beatrix International Airport,John F Kennedy International Airport,20
Sir Seewoosagur Ramgoolam International Airport,Dubai International Airport,20
