origin_airport_name,destination_airport_name,count
Charles de Gaulle International Airport,El Dorado International Airport,20
Kansai International Airport,Dubai International Airport,20
Warsaw Chopin Airport,John F Kennedy International Airport,20
Frankfurt Airport,John F Kennedy International Airport,20
Hong Kong International Airport,Frankfurt Airport,20
Dublin Airport,Logan International Airport,20
Václav Havel Airport Prague,Incheon International Airport,20
