origin_airport_name,destination_airport_name,count
Liège Airport,Shanghai Pudong International Airport,20
Suvarnabhumi Airport,Copenhagen Kastrup Airport,20
Sheremetyevo International Airport,Irkutsk International Airport,11
San Diego International Airport,Charlotte Douglas International Airport,9
