origin_airport_name,destination_airport_name,count
Adolfo Suárez Madrid–Barajas Airport,Tocumen International Airport,5
Dublin Airport,Washington Dulles International Airport,5
John F Kennedy International Airport,Chhatrapati Shivaji International Airport,5
