origin_airport_name,destination_airport_name,count
Charles de Gaulle International Airport,Taiwan Taoyuan International Airport,5
Singapore Changi Airport,Dubai International Airport,10
Hamad International Airport,Macau International Airport,10
Seattle–Tacoma International Airport,Toronto Lester B. Pearson International Airport,5
Sacramento International Airport,Daniel K Inouye International Airport,5
Chicago O'Hare International Airport,San Francisco International Airport,5
