origin_airport_name,destination_airport_name,count
Brisbane International Airport,Los Angeles / Tom Bradley International Airport,5
Charles de Gaulle International Airport,Suvarnabhumi Airport,5
Dublin Airport,Los Angeles / Tom Bradley International Airport,5
Amsterdam Airport Schiphol,Suvarnabhumi Airport,5
Sharjah International Airport,Tiruchirappalli International Airport,5
Hamad International Airport,Suvarnabhumi Airport,10
Suvarnabhumi Airport,Beijing Daxing International Airport,5
