origin_airport_name,destination_airport_name,count
İstanbul Airport,Toronto Lester B. Pearson International Airport,5
Auckland International Airport,Hong Kong International Airport,5
Phuket International Airport,Hamad International Airport,5
Los Angeles / Tom Bradley International Airport,Fort Lauderdale Hollywood International Airport,5
Suvarnabhumi Airport,Frankfurt Airport,5
