origin_airport_name,destination_airport_name,count
Hong Kong International Airport,Sydney Kingsford Smith International Airport,10
Tokyo Haneda International Airport,Hamad International Airport,5
Comodoro Arturo Merino Benítez International Airport,Sydney Kingsford Smith International Airport,5
Daniel K Inouye International Airport,San Francisco International Airport,5
Incheon International Airport,Hong Kong International Airport,2
