origin_airport_name,destination_airport_name,count
Frankfurt Airport,Bandaranaike International Colombo Airport,5
Adolfo Suárez Madrid–Barajas Airport,John F Kennedy International Airport,5
Tan Son Nhat International Airport,İstanbul Airport,5
Sheremetyevo International Airport,Khabarovsk Novy Airport,5
Dubai International Airport,Shanghai Pudong International Airport,5
