destination_airport_name,count
Bandaranaike International Colombo Airport,57
Luis Munoz Marin International Airport,38
Humberto Delgado Airport (Lisbon Portela Airport),19
Long Beach Airport (Daugherty Field),19
Blaise Diagne International Airport,19
