timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 23:13:16,37.7187,-122.2175,3570f2ca,AAA39A,90,0,0,B752,N785FD,1717103586,BOI,OAK,FX1813,FX,1,0,FDX1813,FDX,Boise Air Terminal/Gowen Field,"43.5644, -116.223",Metropolitan Oakland International Airport,"37.721298, -122.221001",Fedex,Boeing 757-200,Boeing
2024-05-30 23:13:16,39.7051,-86.2923,35711bed,A0F99E,322,0,0,B763,N162FE,1717103588,CLT,IND,FX1635,FX,1,0,FDX1635,FDX,Charlotte Douglas International Airport,"35.2140007019043, -80.94309997558594",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
2024-05-30 23:13:16,1.3607,103.9859,35712b41,76CCE5,112,0,11,A359,9V-SGE,1717103589,JFK,SIN,SQ23,SQ,1,0,SIA23,SIA,John F Kennedy International Airport,"40.639447, -73.779317",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 23:13:16,42.4049,-83.4713,357164dc,76CCE2,92,41000,530,A359,9V-SGB,1717103589,SIN,JFK,SQ24,SQ,0,0,SIA24,SIA,Singapore Changi Airport,"1.35019, 103.994003",John F Kennedy International Airport,"40.639447, -73.779317",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 23:13:16,33.938,-118.4161,35717ab7,896473,84,0,11,A388,A6-EUI,1717103579,DXB,LAX,EK215,EK,1,0,UAE83M,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Emirates,Airbus A380-800,Airbus
2024-05-30 23:13:16,1.167,104.594,35718061,76CCE7,268,13175,349,A359,9V-SGG,1717103589,LAX,SIN,SQ35,SQ,0,-576,SIA35,SIA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 23:13:16,37.6137,-122.3806,3571861f,8964B6,208,0,14,A388,A6-EVH,1717103589,DXB,SFO,EK225,EK,1,0,UAE51N,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",San Francisco International Airport,"37.61899948120117, -122.375",Emirates,Airbus A380-800,Airbus
2024-05-30 23:13:16,32.894,-97.0483,35718638,06A123,90,0,0,A35K,A7-ANG,1717103581,DOH,DFW,QR729,QR,1,0,QTR40L,QTR,Hamad International Airport,"25.273056, 51.608056",Dallas Fort Worth International Airport,"32.896801, -97.038002",Qatar Airways,Airbus A350-1000,Airbus
2024-05-30 23:13:16,-37.7487,144.8527,357189ec,A2A3AF,350,1625,129,B789,N26960,1717103588,LAX,MEL,UA98,UA,0,-320,UAL98,UAL,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Melbourne International Airport,"-37.673302, 144.843002",United Airlines,Boeing 787-9,Boeing
2024-05-30 23:13:16,22.3179,113.9112,357190ce,789244,70,0,15,A359,B-LQF,1717103589,JFK,HKG,CX843,CX,1,0,CPA843,CPA,John F Kennedy International Airport,"40.639447, -73.779317",Hong Kong International Airport,"22.308901, 113.915001",Cathay Pacific,Airbus A350-900,Airbus
2024-05-30 23:13:16,-32.3393,157.7544,357193ab,7C4926,249,40000,405,A388,VH-OQG,1717103569,LAX,SYD,QF12,QF,0,0,QFA12,QFA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Sydney Kingsford Smith International Airport,"-33.94609832763672, 151.177001953125",Qantas,Airbus A380-800,Airbus
2024-05-30 23:13:16,31.9151,-92.756,35719651,8964E2,225,40000,461,A388,A6-EVK,1717103589,DXB,IAH,EK211,EK,0,0,UAE1Y,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Emirates,Airbus A380-800,Airbus
2024-05-30 23:13:16,32.8943,-97.0429,357196af,7C806C,87,0,0,B789,VH-ZNI,1717103580,SYD,DFW,QF7,QF,1,0,QFA7,QFA,Sydney Kingsford Smith International Airport,"-33.94609832763672, 151.177001953125",Dallas Fort Worth International Airport,"32.896801, -97.038002",Qantas,Boeing 787-9,Boeing
2024-05-30 23:13:16,42.54,113.1745,35719997,7805AA,182,37100,517,B77L,B-2075,1717103586,JFK,CAN,CSG2544,CS,0,0,CSG2544,CSG,John F Kennedy International Airport,"40.639447, -73.779317",Guangzhou Baiyun International Airport,"23.392401, 113.299004",Comlux Aruba,Boeing 777-200LR,Boeing
2024-05-30 23:13:16,-34.0874,152.1332,35719a78,C0173E,313,18125,284,B77W,C-FIUV,1717103582,YVR,SYD,AC33,AC,0,-1792,ACA33,ACA,Vancouver International Airport,"49.193901062, -123.183998108",Sydney Kingsford Smith International Airport,"-33.94609832763672, 151.177001953125",Air Canada,Boeing 777-300ER,Boeing
2024-05-30 23:13:16,-37.1554,173.3316,35719a7b,8964B2,86,24075,428,A388,A6-EVD,1717103589,DXB,AKL,EK448,EK,0,-2112,UAE80T,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",Auckland International Airport,"-37.01199, 174.786331",Emirates,Airbus A380-800,Airbus
2024-05-30 23:13:16,26.4232,123.119,35719ac3,8990E2,229,30000,439,B77W,B-16720,1717103587,IAH,TPE,BR51,BR,0,0,EVA051,EVA,George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Taiwan Taoyuan International Airport,"25.0777, 121.233002",EVA Air,Boeing 777-300ER,Boeing
2024-05-30 23:13:16,2.7245,108.9462,35719c0e,A31A56,235,39975,523,B789,N29977,1717103588,SFO,SIN,UA1,UA,0,0,UAL1,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Singapore Changi Airport,"1.35019, 103.994003",United Airlines,Boeing 787-9,Boeing
2024-05-30 23:13:16,33.6381,-84.4194,35719c96,A67F8A,272,0,0,A359,N518DZ,1717103586,ICN,ATL,DL188,DL,1,0,DAL188,DAL,Incheon International Airport,"37.46910095214844, 126.45099639892578",Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",Delta Air Lines,Airbus A350-900,Airbus
