timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 23:55:58,37.7187,-122.2175,3570f2ca,AAA39A,90,0,0,B752,N785FD,1717106150,BOI,OAK,FX1813,FX,1,0,FDX1813,FDX,Boise Air Terminal/Gowen Field,"43.5644, -116.223",Metropolitan Oakland International Airport,"37.721298, -122.221001",Fedex,Boeing 757-200,Boeing
2024-05-30 23:55:58,39.7051,-86.2923,35711bed,A0F99E,322,0,0,B763,N162FE,1717106152,CLT,IND,FX1635,FX,1,0,FDX1635,FDX,Charlotte Douglas International Airport,"35.2140007019043, -80.94309997558594",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
2024-05-30 23:55:58,41.1816,-75.4157,357164dc,76CCE2,114,24050,401,A359,9V-SGB,1717106154,SIN,JFK,SQ24,SQ,0,-1664,SIA24,SIA,Singapore Changi Airport,"1.35019, 103.994003",John F Kennedy International Airport,"40.639447, -73.779317",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 23:55:58,-34.0152,153.2912,357193ab,7C4926,263,39925,374,A388,VH-OQG,1717106154,LAX,SYD,QF12,QF,0,-1344,QFA12,QFA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Sydney Kingsford Smith International Airport,"-33.94609832763672, 151.177001953125",Qantas,Airbus A380-800,Airbus
2024-05-30 23:55:58,29.9907,-95.6247,35719651,8964E2,90,4725,185,A388,A6-EVK,1717106153,DXB,IAH,EK211,EK,0,-1088,UAE1Y,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Emirates,Airbus A380-800,Airbus
2024-05-30 23:55:58,36.4374,115.007,35719997,7805AA,170,38100,522,B77L,B-2075,1717106151,JFK,CAN,CSG2544,CS,0,0,CSG2544,CSG,John F Kennedy International Airport,"40.639447, -73.779317",Guangzhou Baiyun International Airport,"23.392401, 113.299004",Comlux Aruba,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,1.5175,104.1484,35719c0e,A31A56,339,2300,220,B789,N29977,1717106153,SFO,SIN,UA1,UA,0,-640,UAL1,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Singapore Changi Airport,"1.35019, 103.994003",United Airlines,Boeing 787-9,Boeing
2024-05-30 23:55:58,33.6381,-84.4194,35719c96,A67F8A,272,0,0,A359,N518DZ,1717106150,ICN,ATL,DL188,DL,1,0,DAL188,DAL,Incheon International Airport,"37.46910095214844, 126.45099639892578",Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 23:55:58,34.7879,-116.0069,3571a2cb,710110,226,36225,485,B77W,HZ-AK38,1717106152,JED,LAX,SV41,SV,0,-960,SVA041,SVA,King Abdulaziz International Airport,"21.6796, 39.156502",Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Saudia,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,39.2031,117.6161,3571a361,780D2A,314,34100,389,B748,B-2482,1717106151,JFK,PEK,CA982,CA,0,0,CCA982,CCA,John F Kennedy International Airport,"40.639447, -73.779317",Beijing Capital International Airport,"40.080101013183594, 116.58499908447266",Air China,Boeing 747-8,Boeing
2024-05-30 23:55:58,-33.9392,151.1743,3571a585,A2A3B5,241,0,14,B789,N26966,1717106106,SFO,BNE,UA96,UA,1,0,UAL96,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Brisbane International Airport,"-27.384199142456055, 153.11700439453125",United Airlines,Boeing 787-9,Boeing
2024-05-30 23:55:58,5.1239,110.728,3571aae9,76CD44,233,40000,541,A359,9V-SJD,1717106152,LAX,SIN,SQ37,SQ,0,0,SIA37,SIA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 23:55:58,-35.6524,148.9322,3571ad86,A254D8,234,25975,428,B789,N24974,1717106152,SFO,MEL,UA60,UA,0,64,UAL60,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Melbourne International Airport,"-37.673302, 144.843002",United Airlines,Boeing 787-9,Boeing
2024-05-30 23:55:58,-34.1307,151.2208,3571b06a,8963EA,6,2875,138,A388,A6-EOM,1717106153,DXB,BNE,EK434,EK,0,0,UAE434,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",Brisbane International Airport,"-27.384199142456055, 153.11700439453125",Emirates,Airbus A380-800,Airbus
2024-05-30 23:55:58,14.5035,121.0043,3571b663,7583EB,19,0,0,B77W,RP-C7778,1717106150,SFO,MNL,PR105,PR,1,0,PAL105,PAL,San Francisco International Airport,"37.61899948120117, -122.375",Ninoy Aquino International Airport,"14.5086, 121.019997",Philippine Airlines,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,37.6705,-81.7154,3571c3b8,C8243A,81,39000,531,B789,ZK-NZM,1717106154,AKL,JFK,NZ2,NZ,0,-64,ANZ2,ANZ,Auckland International Airport,"-37.01199, 174.786331",John F Kennedy International Airport,"40.639447, -73.779317",Air New Zealand,Boeing 787-9,Boeing
2024-05-30 23:55:58,61.1899,-150.0029,3571d12b,ABED10,255,0,0,B77L,N868FD,1717106155,IND,ANC,FX29,FX,1,0,FDX29,FDX,Indianapolis International Airport,"39.7173, -86.294403",Ted Stevens Anchorage International Airport,"61.1744, -149.996002",Fedex,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,1.5221,104.0505,3571d3af,76CDC3,203,3075,185,B77W,9V-SNC,1717106153,LHR,SIN,SQ305,SQ,0,-960,SIA305,SIA,London Heathrow Airport,"51.4706, -0.461941",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,35.7603,140.3823,3571d797,AC25C4,340,0,19,B77L,N882FD,1717106154,MEM,NRT,FX15,FX,1,0,FDX15,FDX,Memphis International Airport,"35.04240036010742, -89.97669982910156",Narita International Airport,"35.764702, 140.386002",Fedex,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,14.9995,121.7571,3571d81b,758798,266,18750,330,B77W,RP-C7783,1717106153,YVR,MNL,PR117,PR,0,128,PAL117,PAL,Vancouver International Airport,"49.193901062, -123.183998108",Ninoy Aquino International Airport,"14.5086, 121.019997",Philippine Airlines,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,45.2528,-145.5977,3571daec,80153F,105,38000,525,B77L,VT-AEG,1717106155,BLR,SFO,AI175,AI,0,0,AIC175,AIC,Kempegowda International Airport,"13.1979, 77.706299",San Francisco International Airport,"37.61899948120117, -122.375",Air India,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,46.9006,-97.7155,3571db0b,A65449,88,39000,515,A359,N507DN,1717106154,ICN,MSP,DL170,DL,0,0,DAL170,DAL,Incheon International Airport,"37.46910095214844, 126.45099639892578",Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,"44.882, -93.221802",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 23:55:58,35.1715,137.3483,3571e245,8990E3,235,38000,414,B77W,B-16721,1717106153,JFK,TPE,BR31,BR,0,0,EVA031,EVA,John F Kennedy International Airport,"40.639447, -73.779317",Taiwan Taoyuan International Airport,"25.0777, 121.233002",EVA Air,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,14.6844,79.4692,3571e248,89655C,297,40000,522,A388,A6-EVP,1717106155,AKL,DXB,EK449,EK,0,-64,UAE1QH,UAE,Auckland International Airport,"-37.01199, 174.786331",Dubai International Airport,"25.2527999878, 55.3643989563",Emirates,Airbus A380-800,Airbus
2024-05-30 23:55:58,37.6148,-88.2629,3571e7e8,A6456D,138,39000,571,A359,N503DN,1717106152,ICN,ATL,DL26,DL,0,64,DAL26,DAL,Incheon International Airport,"37.46910095214844, 126.45099639892578",Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 23:55:58,26.4643,52.0542,3571eb2c,A8397C,110,37000,498,B748,N629UP,1717106154,SDF,DXB,5X76,5X,0,0,UPS76,UPS,Louisville Muhammad Ali International Airport,"38.1744, -85.736",Dubai International Airport,"25.2527999878, 55.3643989563",UPS Airlines,Boeing 747-8,Boeing
2024-05-30 23:55:58,8.1551,88.3138,3571eb57,75044E,114,41004,455,A359,9M-MAG,1717106151,LHR,KUL,MH3,MH,0,0,MAS3,MAS,London Heathrow Airport,"51.4706, -0.461941",Kuala Lumpur International Airport,"2.74558, 101.709999",Malaysia Airlines,Airbus A350-900,Airbus
2024-05-30 23:55:58,46.2874,-97.2169,3571ee48,789275,108,41000,505,A359,B-LQG,1717106152,HKG,JFK,CX840,CX,0,0,CPA840,CPA,Hong Kong International Airport,"22.308901, 113.915001",John F Kennedy International Airport,"40.639447, -73.779317",Cathay Pacific,Airbus A350-900,Airbus
2024-05-30 23:55:58,61.1905,-150.0032,3571f116,AC50FA,180,0,0,B77L,N893FD,1717106150,OAK,ANC,FX37,FX,1,0,FDX37,FDX,Metropolitan Oakland International Airport,"37.721298, -122.221001",Ted Stevens Anchorage International Airport,"61.1744, -149.996002",Fedex,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,-17.7527,177.4503,3571f18c,C88019,194,0,0,A332,DQ-FJU,1717106149,HKG,NAN,FJ392,FJ,1,0,FJI392,FJI,Hong Kong International Airport,"22.308901, 113.915001",Nadi International Airport,"-17.755399703979492, 177.4429931640625",Fiji Airways,Airbus A330-200,Airbus
2024-05-30 23:55:58,26.3338,43.3721,3571f3a0,AC1E56,95,39000,497,B77L,N880FD,1717106155,MEM,DWC,FX8,FX,0,0,FDX8,FDX,Memphis International Airport,"35.04240036010742, -89.97669982910156",Al Maktoum International Airport,"24.896356, 55.161389",Fedex,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,35.7866,140.3908,3571f3c6,A75B5E,84,0,19,B744,N573UP,1717106154,SDF,NRT,5X108,5X,1,0,UPS108,UPS,Louisville Muhammad Ali International Airport,"38.1744, -85.736",Narita International Airport,"35.764702, 140.386002",UPS Airlines,Boeing 747-400,Boeing
2024-05-30 23:55:58,24.0434,120.171,3571f694,89901E,32,27575,446,B77W,B-18005,1717106152,FRA,TPE,CI62,CI,0,-1920,CAL062,CAL,Frankfurt Airport,"50.036521, 8.561268",Taiwan Taoyuan International Airport,"25.0777, 121.233002",China Airlines,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,34.757,138.3793,3571f7fe,86DD2A,94,29525,527,B788,JA844J,1717106153,LHR,HND,JL42,JL,0,-2496,JAL42,JAL,London Heathrow Airport,"51.4706, -0.461941",Tokyo Haneda International Airport,"35.552299, 139.779999",Japan Airlines,Boeing 787-8,Boeing
2024-05-30 23:55:58,35.9097,-86.7835,3571f851,A63DFF,134,33950,575,A359,N501DN,1717106153,HND,ATL,DL296,DL,0,-1024,DAL296,DAL,Tokyo Haneda International Airport,"35.552299, 139.779999",Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 23:55:58,22.3026,113.9151,3571f99d,AA70B1,163,0,11,B77L,N772CK,1717106154,BRU,HKG,K4647,K4,1,0,CKS647,DHK,Brussels Airport,"50.901402, 4.48444",Hong Kong International Airport,"22.308901, 113.915001",ALS,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,35.8982,140.9751,3571fe83,AA8499,288,6075,279,B77L,N777SA,1717106153,CVG,NRT,PO213,PO,0,0,PAC213,DHK,Cincinnati Northern Kentucky International Airport,"39.048801, -84.667801",Narita International Airport,"35.764702, 140.386002",Polar Air Cargo,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,41.3279,103.2955,3571ff06,394A09,90,35100,547,B77W,F-GSQJ,1717106151,CDG,ICN,AF264,AF,0,0,AFR264,AFR,Charles de Gaulle International Airport,"49.012798, 2.55",Incheon International Airport,"37.46910095214844, 126.45099639892578",Air France,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,38.6436,141.2567,3571ff16,AB9A5B,248,34000,377,B77L,N847FD,1717106154,MEM,ICN,FX5434,FX,0,0,FDX5434,FDX,Memphis International Airport,"35.04240036010742, -89.97669982910156",Incheon International Airport,"37.46910095214844, 126.45099639892578",Fedex,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,46.9105,-97.5161,357200c4,A6657E,96,41000,521,A359,N511DN,1717106152,PVG,DTW,DL388,DL,0,-128,DAL388,DAL,Shanghai Pudong International Airport,"31.1434, 121.805",Detroit Metropolitan Wayne County Airport,"42.212398529052734, -83.35340118408203",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 23:55:58,42.6185,-72.0811,35720153,86E452,98,17550,374,B789,JA864J,1717106153,NRT,BOS,JL8,JL,0,-2048,JAL8,JAL,Narita International Airport,"35.764702, 140.386002",Logan International Airport,"42.3643, -71.005203",Japan Airlines,Boeing 787-9,Boeing
2024-05-30 23:55:58,36.8497,128.0499,3572021b,A561FD,297,23250,346,B744,N446MC,1717106152,LAX,ICN,5Y8126,5Y,0,-1728,GTI8126,GTI,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Incheon International Airport,"37.46910095214844, 126.45099639892578",Atlas Air,Boeing 747-400,Boeing
2024-05-30 23:55:58,7.4025,101.4588,357204ec,76CEF3,151,37000,494,B77W,9V-SWS,1717106154,ZRH,SIN,SQ345,SQ,0,0,SIA345,SIA,Zürich Airport,"47.458056, 8.548056",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,22.9906,119.2578,35720630,899081,58,31000,439,B77W,B-16738,1717106153,CDG,TPE,BR88,BR,0,0,EVA088,EVA,Charles de Gaulle International Airport,"49.012798, 2.55",Taiwan Taoyuan International Airport,"25.0777, 121.233002",EVA Air,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,28.5548,49.2601,35720a28,407EB5,152,37000,496,B77L,G-DHLV,1717106152,CVG,BAH,D0709,D0,0,0,DHK709,DHK,Cincinnati Northern Kentucky International Airport,"39.048801, -84.667801",Bahrain International Airport,"26.267295, 50.63764",DHL Air UK,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,25.0835,121.2366,35720d23,8990EC,137,0,0,A359,B-18917,1717106135,VIE,TPE,CI64,CI,1,0,CAL064,CAL,Vienna International Airport,"48.110298, 16.5697",Taiwan Taoyuan International Airport,"25.0777, 121.233002",China Airlines,Airbus A350-900,Airbus
2024-05-30 23:55:58,43.7182,-85.0616,35720dee,C038CC,111,39000,506,B789,C-FVNF,1717106155,ICN,YYZ,AC62,AC,0,-64,ACA062,ACA,Incheon International Airport,"37.46910095214844, 126.45099639892578",Toronto Lester B. Pearson International Airport,"43.6772, -79.6306",Air Canada,Boeing 787-9,Boeing
2024-05-30 23:55:58,46.9475,-95.2347,35720f41,899019,113,35000,488,B77W,B-18053,1717106154,TPE,JFK,CI12,CI,0,0,CAL012,CAL,Taiwan Taoyuan International Airport,"25.0777, 121.233002",John F Kennedy International Airport,"40.639447, -73.779317",China Airlines,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,49.1676,-109.0875,3572118d,78926B,102,39000,524,A35K,B-LXR,1717106155,HKG,YYZ,CX826,CX,0,64,CPA826,CPA,Hong Kong International Airport,"22.308901, 113.915001",Toronto Lester B. Pearson International Airport,"43.6772, -79.6306",Cathay Pacific,Airbus A350-1000,Airbus
2024-05-30 23:55:58,-17.3038,-38.2275,357215da,4BB0E1,213,40000,465,A359,TC-LGA,1717106153,IST,GRU,TK193,TK,0,0,THY193,THY,İstanbul Airport,"41.261297, 28.741951",Guarulhos - Governador André Franco Montoro International Airport,"-23.431944, -46.467778",Turkish Airlines,Airbus A350-900,Airbus
2024-05-30 23:55:58,42.3934,-75.7435,35721649,8682DA,116,31175,489,B77W,JA740J,1717106153,HND,JFK,JL4,JL,0,-832,JAL4,JAL,Tokyo Haneda International Airport,"35.552299, 139.779999",John F Kennedy International Airport,"40.639447, -73.779317",Japan Airlines,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,49.1974,-123.1799,35721742,C02EC7,25,0,1,B789,C-FRSO,1717106151,HKG,YVR,AC8,AC,1,0,ACA8,ACA,Hong Kong International Airport,"22.308901, 113.915001",Vancouver International Airport,"49.193901062, -123.183998108",Air Canada,Boeing 787-9,Boeing
2024-05-30 23:55:58,34.2545,113.7206,35721798,78131E,158,39100,500,A332,B-1043,1717106154,LIS,HGH,JD622,JD,0,-64,CBJ622,CBJ,Humberto Delgado Airport (Lisbon Portela Airport),"38.7813, -9.13592",Hangzhou Xiaoshan International Airport,"30.23609, 120.428865",Beijing Capital Airlines,Airbus A330-200,Airbus
2024-05-30 23:55:58,-33.6337,-57.088,3572184c,346456,223,40000,412,A359,EC-NJM,1717106153,MAD,EZE,IB6845,IB,0,0,IBE6845,IBE,Adolfo Suárez Madrid–Barajas Airport,"40.471926, -3.56264",Minister Pistarini International Airport,"-34.8222, -58.5358",Iberia,Airbus A350-900,Airbus
2024-05-30 23:55:58,33.9382,-118.4135,35721870,3C65AC,81,0,9,A388,D-AIML,1717106108,MUC,LAX,LH452,LH,1,0,DLH452,DLH,Munich Airport,"48.353802, 11.7861",Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Lufthansa Cargo,Airbus A380-800,Airbus
2024-05-30 23:55:58,36.8349,-96.956,3572194a,AB5867,194,37975,421,B789,N830AN,1717106155,CDG,DFW,AA49,AA,0,0,AAL49,AAL,Charles de Gaulle International Airport,"49.012798, 2.55",Dallas Fort Worth International Airport,"32.896801, -97.038002",American Airlines,Boeing 787-9,Boeing
2024-05-30 23:55:58,56.8363,-103.529,3572196c,4BB14A,221,36000,430,B77W,TC-LJJ,1717106154,IST,LAX,TK9,TK,0,0,THY9,THY,İstanbul Airport,"41.261297, 28.741951",Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Turkish Airlines,Boeing 777-300ER,Boeing
2024-05-30 23:55:58,23.9959,120.087,35721a14,780A29,226,43000,512,B748,B-LJG,1717106153,ANC,HKG,CX3273,CX,0,0,CPA3273,CPA,Ted Stevens Anchorage International Airport,"61.1744, -149.996002",Hong Kong International Airport,"22.308901, 113.915001",Cathay Pacific,Boeing 747-8,Boeing
2024-05-30 23:55:58,46.4556,-53.9644,35721a92,39CF09,257,43000,439,A359,F-HTYJ,1717106153,CDG,BOS,AF322,AF,0,0,AFR322,AFR,Charles de Gaulle International Airport,"49.012798, 2.55",Logan International Airport,"42.3643, -71.005203",Air France,Airbus A350-900,Airbus
2024-05-30 23:55:58,28.2374,125.57,35721acb,899082,230,38000,466,B77L,B-16790,1717106147,SEA,TPE,BR625,BR,0,64,EVA625,EVA,Seattle–Tacoma International Airport,"47.449162, -122.311134",Taiwan Taoyuan International Airport,"25.0777, 121.233002",EVA Air,Boeing 777-200LR,Boeing
2024-05-30 23:55:58,23.0574,112.6782,35721cc6,789234,94,28000,433,A359,B-LQB,1717106152,MAN,HKG,CX216,CX,0,-960,CPA216,CPA,Manchester Airport,"53.349375, -2.279521",Hong Kong International Airport,"22.308901, 113.915001",Cathay Pacific,Airbus A350-900,Airbus
2024-05-30 23:55:58,24.3411,120.378,35721f39,89907D,32,22525,447,B789,B-17883,1717106152,MUC,TPE,BR72,BR,0,-2112,EVA072,EVA,Munich Airport,"48.353802, 11.7861",Taiwan Taoyuan International Airport,"25.0777, 121.233002",EVA Air,Boeing 787-9,Boeing
2024-05-30 23:55:58,31.1336,-76.3514,35722015,4D20F7,229,43000,394,GLEX,9H-VJO,1717106153,CIA,MCO,VJT878,VJ,0,0,VJT878,VJT,Ciampino–G. B. Pastine International Airport,"41.7994, 12.5949",Orlando International Airport,"28.429399490356445, -81.30899810791016",VietJet Air,Bombardier Global Express,Bombardier
2024-05-30 23:55:58,14.5877,-90.5296,357220d5,345318,286,0,0,A332,EC-MOU,1717106148,MAD,GUA,IB6341,IB,1,0,IBE6341,IBE,Adolfo Suárez Madrid–Barajas Airport,"40.471926, -3.56264",La Aurora Airport,"14.5833, -90.527496",Iberia,Airbus A330-200,Airbus
2024-05-30 23:55:58,36.4415,135.7143,357220f3,3C4588,78,39000,559,B77L,D-AALH,1717106153,LEJ,NRT,3S594,3S,0,0,BOX594,BOX,Leipzig/Halle Airport,"51.423889, 12.236389",Narita International Airport,"35.764702, 140.386002",Air Antilles Express,Boeing 777-200LR,Boeing
