timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-31 00:32:09,37.7187,-122.2175,3570f2ca,AAA39A,90,0,0,B752,N785FD,1717108323,BOI,OAK,FX1813,FX,1,0,FDX1813,FDX,Boise Air Terminal/Gowen Field,"43.5644, -116.223",Metropolitan Oakland International Airport,"37.721298, -122.221001",Fedex,Boeing 757-200,Boeing
2024-05-31 00:32:09,39.7051,-86.2923,35711bed,A0F99E,322,0,0,B763,N162FE,1717108322,CLT,IND,FX1635,FX,1,0,FDX1635,FDX,Charlotte Douglas International Airport,"35.2140007019043, -80.94309997558594",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
2024-05-31 00:32:09,40.6385,-73.7776,357164dc,76CCE2,326,0,9,A359,9V-SGB,1717108325,SIN,JFK,SQ24,SQ,1,0,SIA24,SIA,Singapore Changi Airport,"1.35019, 103.994003",John F Kennedy International Airport,"40.639447, -73.779317",Singapore Airlines,Airbus A350-900,Airbus
2024-05-31 00:32:09,-33.9368,151.1715,357193ab,7C4926,348,0,11,A388,VH-OQG,1717108323,LAX,SYD,QF12,QF,1,0,QFA12,QFA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Sydney Kingsford Smith International Airport,"-33.94609832763672, 151.177001953125",Qantas,Airbus A380-800,Airbus
2024-05-31 00:32:09,31.5145,114.5525,35719997,7805AA,184,38100,490,B77L,B-2075,1717108324,JFK,CAN,CSG2544,CS,0,0,CSG2544,CSG,John F Kennedy International Airport,"40.639447, -73.779317",Guangzhou Baiyun International Airport,"23.392401, 113.299004",Comlux Aruba,Boeing 777-200LR,Boeing
2024-05-31 00:32:09,1.7753,106.548,3571aae9,76CD44,241,40000,530,A359,9V-SJD,1717108324,LAX,SIN,SQ37,SQ,0,0,SIA37,SIA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-31 00:32:09,-37.6993,145.2081,3571ad86,A254D8,233,8050,236,B789,N24974,1717108325,SFO,MEL,UA60,UA,0,-1216,UAL60,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Melbourne International Airport,"-37.673302, 144.843002",United Airlines,Boeing 787-9,Boeing
2024-05-31 00:32:09,14.5035,121.0043,3571b663,7583EB,19,0,0,B77W,RP-C7778,1717108324,SFO,MNL,PR105,PR,1,0,PAL105,PAL,San Francisco International Airport,"37.61899948120117, -122.375",Ninoy Aquino International Airport,"14.5086, 121.019997",Philippine Airlines,Boeing 777-300ER,Boeing
2024-05-31 00:32:09,38.2233,-75.3839,3571c3b8,C8243A,28,39000,536,B789,ZK-NZM,1717108323,AKL,JFK,NZ2,NZ,0,-64,ANZ2,ANZ,Auckland International Airport,"-37.01199, 174.786331",John F Kennedy International Airport,"40.639447, -73.779317",Air New Zealand,Boeing 787-9,Boeing
2024-05-31 00:32:09,61.1899,-150.0029,3571d12b,ABED10,255,0,0,B77L,N868FD,1717108321,IND,ANC,FX29,FX,1,0,FDX29,FDX,Indianapolis International Airport,"39.7173, -86.294403",Ted Stevens Anchorage International Airport,"61.1744, -149.996002",Fedex,Boeing 777-200LR,Boeing
2024-05-31 00:32:09,14.5038,121.0064,3571d81b,758798,255,0,7,B77W,RP-C7783,1717108325,YVR,MNL,PR117,PR,1,0,PAL117,PAL,Vancouver International Airport,"49.193901062, -123.183998108",Ninoy Aquino International Airport,"14.5086, 121.019997",Philippine Airlines,Boeing 777-300ER,Boeing
2024-05-31 00:32:09,43.7219,-138.7641,3571daec,80153F,106,38000,514,B77L,VT-AEG,1717108318,BLR,SFO,AI175,AI,0,0,AIC175,AIC,Kempegowda International Airport,"13.1979, 77.706299",San Francisco International Airport,"37.61899948120117, -122.375",Air India,Boeing 777-200LR,Boeing
2024-05-31 00:32:09,44.9814,-93.6158,3571db0b,A65449,123,5375,179,A359,N507DN,1717108323,ICN,MSP,DL170,DL,0,-576,DAL170,DAL,Incheon International Airport,"37.46910095214844, 126.45099639892578",Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,"44.882, -93.221802",Delta Air Lines,Airbus A350-900,Airbus
2024-05-31 00:32:09,33.4176,132.8085,3571e245,8990E3,239,38000,435,B77W,B-16721,1717108324,JFK,TPE,BR31,BR,0,0,EVA031,EVA,John F Kennedy International Airport,"40.639447, -73.779317",Taiwan Taoyuan International Airport,"25.0777, 121.233002",EVA Air,Boeing 777-300ER,Boeing
2024-05-31 00:32:09,17.0636,74.554,3571e248,89655C,297,40000,527,A388,A6-EVP,1717108324,AKL,DXB,EK449,EK,0,0,UAE1QH,UAE,Auckland International Airport,"-37.01199, 174.786331",Dubai International Airport,"25.2527999878, 55.3643989563",Emirates,Airbus A380-800,Airbus
2024-05-31 00:32:09,33.7338,-84.5133,3571e7e8,A6456D,89,10850,261,A359,N503DN,1717108324,ICN,ATL,DL26,DL,0,-1792,DAL26,DAL,Incheon International Airport,"37.46910095214844, 126.45099639892578",Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",Delta Air Lines,Airbus A350-900,Airbus
2024-05-31 00:32:09,25.2492,55.371,3571eb2c,A8397C,300,0,33,B748,N629UP,1717108325,SDF,DXB,5X76,5X,1,0,UPS76,UPS,Louisville Muhammad Ali International Airport,"38.1744, -85.736",Dubai International Airport,"25.2527999878, 55.3643989563",UPS Airlines,Boeing 747-8,Boeing
2024-05-31 00:32:09,6.3415,92.3223,3571eb57,75044E,149,40975,468,A359,9M-MAG,1717108325,LHR,KUL,MH3,MH,0,0,MAS3,MAS,London Heathrow Airport,"51.4706, -0.461941",Kuala Lumpur International Airport,"2.74558, 101.709999",Malaysia Airlines,Airbus A350-900,Airbus
2024-05-31 00:32:09,44.9884,-90.1198,3571ee48,789275,106,41000,518,A359,B-LQG,1717108325,HKG,JFK,CX840,CX,0,0,CPA840,CPA,Hong Kong International Airport,"22.308901, 113.915001",John F Kennedy International Airport,"40.639447, -73.779317",Cathay Pacific,Airbus A350-900,Airbus
2024-05-31 00:32:09,61.1905,-150.0032,3571f116,AC50FA,180,0,0,B77L,N893FD,1717108322,OAK,ANC,FX37,FX,1,0,FDX37,FDX,Metropolitan Oakland International Airport,"37.721298, -122.221001",Ted Stevens Anchorage International Airport,"61.1744, -149.996002",Fedex,Boeing 777-200LR,Boeing
2024-05-31 00:32:09,-17.7527,177.4503,3571f18c,C88019,104,0,0,A332,DQ-FJU,1717108325,HKG,NAN,FJ392,FJ,1,0,FJI392,FJI,Hong Kong International Airport,"22.308901, 113.915001",Nadi International Airport,"-17.755399703979492, 177.4429931640625",Fiji Airways,Airbus A330-200,Airbus
2024-05-31 00:32:09,27.0936,48.7726,3571f3a0,AC1E56,87,39000,488,B77L,N880FD,1717108323,MEM,DWC,FX8,FX,0,0,FDX8,FDX,Memphis International Airport,"35.04240036010742, -89.97669982910156",Al Maktoum International Airport,"24.896356, 55.161389",Fedex,Boeing 777-200LR,Boeing
2024-05-31 00:32:09,25.0977,121.2704,3571f694,89901E,229,675,148,B77W,B-18005,1717108324,FRA,TPE,CI62,CI,0,-704,CAL062,CAL,Frankfurt Airport,"50.036521, 8.561268",Taiwan Taoyuan International Airport,"25.0777, 121.233002",China Airlines,Boeing 777-300ER,Boeing
2024-05-31 00:32:09,33.6419,-84.4273,3571f851,A63DFF,180,0,0,A359,N501DN,1717108324,HND,ATL,DL296,DL,1,0,DAL296,DAL,Tokyo Haneda International Airport,"35.552299, 139.779999",Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",Delta Air Lines,Airbus A350-900,Airbus
2024-05-31 00:32:09,40.6425,110.6306,3571ff06,394A09,90,33100,586,B77W,F-GSQJ,1717108323,CDG,ICN,AF264,AF,0,0,AFR264,AFR,Charles de Gaulle International Airport,"49.012798, 2.55",Incheon International Airport,"37.46910095214844, 126.45099639892578",Air France,Boeing 777-300ER,Boeing
2024-05-31 00:32:09,37.1565,136.8736,3571ff16,AB9A5B,245,38000,385,B77L,N847FD,1717108325,MEM,ICN,FX5434,FX,0,0,FDX5434,FDX,Memphis International Airport,"35.04240036010742, -89.97669982910156",Incheon International Airport,"37.46910095214844, 126.45099639892578",Fedex,Boeing 777-200LR,Boeing
2024-05-31 00:32:09,45.2493,-90.5516,357200c4,A6657E,111,41000,514,A359,N511DN,1717108324,PVG,DTW,DL388,DL,0,0,DAL388,DAL,Shanghai Pudong International Airport,"31.1434, 121.805",Detroit Metropolitan Wayne County Airport,"42.212398529052734, -83.35340118408203",Delta Air Lines,Airbus A350-900,Airbus
2024-05-31 00:32:09,42.3713,-71.0209,35720153,86E452,191,0,0,B789,JA864J,1717108325,NRT,BOS,JL8,JL,1,0,JAL8,JAL,Narita International Airport,"35.764702, 140.386002",Logan International Airport,"42.3643, -71.005203",Japan Airlines,Boeing 787-9,Boeing
2024-05-31 00:32:09,2.9453,103.6141,357204ec,76CEF3,142,29550,442,B77W,9V-SWS,1717108322,ZRH,SIN,SQ345,SQ,0,-2880,SIA345,SIA,Zürich Airport,"47.458056, 8.548056",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Boeing 777-300ER,Boeing
2024-05-31 00:32:09,25.3668,121.4911,35720630,899081,145,5250,188,B77W,B-16738,1717108306,CDG,TPE,BR88,BR,0,-576,EVA088,EVA,Charles de Gaulle International Airport,"49.012798, 2.55",Taiwan Taoyuan International Airport,"25.0777, 121.233002",EVA Air,Boeing 777-300ER,Boeing
