timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 23:40:24,37.7187,-122.2175,3570f2ca,AAA39A,90,0,0,B752,N785FD,1717105214,BOI,OAK,FX1813,FX,1,0,FDX1813,FDX,Boise Air Terminal/Gowen Field,"43.5644, -116.223",Metropolitan Oakland International Airport,"37.721298, -122.221001",Fedex,Boeing 757-200,Boeing
2024-05-30 23:40:24,39.7051,-86.2923,35711bed,A0F99E,322,0,0,B763,N162FE,1717105216,CLT,IND,FX1635,FX,1,0,FDX1635,FDX,Charlotte Douglas International Airport,"35.2140007019043, -80.94309997558594",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
2024-05-30 23:40:24,41.8552,-78.1649,357164dc,76CCE2,102,41000,526,A359,9V-SGB,1717105215,SIN,JFK,SQ24,SQ,0,0,SIA24,SIA,Singapore Changi Airport,"1.35019, 103.994003",John F Kennedy International Airport,"40.639447, -73.779317",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 23:40:24,-33.5199,154.5092,357193ab,7C4926,204,40000,410,A388,VH-OQG,1717105215,LAX,SYD,QF12,QF,0,-64,QFA12,QFA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Sydney Kingsford Smith International Airport,"-33.94609832763672, 151.177001953125",Qantas,Airbus A380-800,Airbus
2024-05-30 23:40:24,30.1412,-94.9104,35719651,8964E2,263,11825,287,A388,A6-EVK,1717105215,DXB,IAH,EK211,EK,0,-1472,UAE1Y,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Emirates,Airbus A380-800,Airbus
2024-05-30 23:40:24,38.6668,114.5013,35719997,7805AA,168,38100,535,B77L,B-2075,1717105211,JFK,CAN,CSG2544,CS,0,-64,CSG2544,CSG,John F Kennedy International Airport,"40.639447, -73.779317",Guangzhou Baiyun International Airport,"23.392401, 113.299004",Comlux Aruba,Boeing 777-200LR,Boeing
2024-05-30 23:40:24,-37.0064,174.7775,35719a7b,8964B2,70,0,9,A388,A6-EVD,1717105216,DXB,AKL,EK448,EK,1,0,UAE80T,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",Auckland International Airport,"-37.01199, 174.786331",Emirates,Airbus A380-800,Airbus
2024-05-30 23:40:24,25.0604,121.2229,35719ac3,8990E2,229,200,148,B77W,B-16720,1717105154,IAH,TPE,BR51,BR,0,0,EVA051,EVA,George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Taiwan Taoyuan International Airport,"25.0777, 121.233002",EVA Air,Boeing 777-300ER,Boeing
2024-05-30 23:40:24,1.1851,105.3741,35719c0e,A31A56,268,22225,412,B789,N29977,1717105217,SFO,SIN,UA1,UA,0,-2816,UAL1,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Singapore Changi Airport,"1.35019, 103.994003",United Airlines,Boeing 787-9,Boeing
2024-05-30 23:40:24,33.6381,-84.4194,35719c96,A67F8A,272,0,0,A359,N518DZ,1717105205,ICN,ATL,DL188,DL,1,0,DAL188,DAL,Incheon International Airport,"37.46910095214844, 126.45099639892578",Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",Delta Air Lines,Airbus A350-900,Airbus
