timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 00:11:53,18.4383,-66.0023,356d0284,A11B00,357,0,0,A321,N170US,1717020706,DFW,SJU,AA2233,AA,1,0,AAL2233,AAL,Dallas Fort Worth International Airport,"32.896801, -97.038002",Luis Munoz Marin International Airport,"18.4393997192, -66.0018005371",American Airlines,Airbus A321,Airbus
2024-05-30 00:11:53,39.7083,-86.2909,356d064c,ADE96E,315,0,0,B752,N996FD,1717020705,SLC,IND,FX1661,FX,1,0,FDX1661,FDX,Salt Lake City International Airport,"40.785749, -111.979746",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 757-200,Boeing
2024-05-30 00:11:53,40.6428,-73.7793,356d54ab,76CCE5,28,0,1,A359,9V-SGE,1717020705,SIN,JFK,SQ24,SQ,1,0,SIA24,SIA,Singapore Changi Airport,"1.35019, 103.994003",John F Kennedy International Airport,"40.639447, -73.779317",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 00:11:53,13.2055,77.9047,356d5f8b,80153F,269,6300,212,B77L,VT-AEG,1717020704,SFO,BLR,AI176,AI,0,-1216,AIC176,AIC,San Francisco International Airport,"37.61899948120117, -122.375",Kempegowda International Airport,"13.1979, 77.706299",Air India,Boeing 777-200LR,Boeing
2024-05-30 00:11:53,30.6261,-96.1147,356d91b6,896475,160,14225,349,A388,A6-EUK,1717020704,DXB,IAH,EK211,EK,0,-576,UAE1Y,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Emirates,Airbus A380-800,Airbus
2024-05-30 00:11:53,25.0805,121.2446,356d95c1,8990E6,140,0,11,B77W,B-16725,1717020701,IAH,TPE,BR51,BR,1,0,EVA051,EVA,George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Taiwan Taoyuan International Airport,"25.0777, 121.233002",EVA Air,Boeing 777-300ER,Boeing
2024-05-30 00:11:53,-37.0068,174.7762,356d9d27,89655C,64,0,8,A388,A6-EVP,1717020706,DXB,AKL,EK448,EK,1,0,UAE80T,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",Auckland International Airport,"-37.01199, 174.786331",Emirates,Airbus A380-800,Airbus
2024-05-30 00:11:53,2.8394,107.718,356d9e55,76CDB7,234,40000,539,A359,9V-SMW,1717020705,LAX,SIN,SQ37,SQ,0,0,SIA37,SIA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 00:11:53,1.5318,106.562,356da103,A18D29,248,39250,526,B789,N19986,1717020705,SFO,SIN,UA1,UA,0,-1408,UAL1,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Singapore Changi Airport,"1.35019, 103.994003",United Airlines,Boeing 787-9,Boeing
2024-05-30 00:11:53,-37.5998,146.5754,356daae5,A31A77,268,30000,357,B789,N29985,1717020704,SFO,MEL,UA60,UA,0,-64,UAL60,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Melbourne International Airport,"-37.673302, 144.843002",United Airlines,Boeing 787-9,Boeing
2024-05-30 00:11:53,2.6818,107.5111,356dab6e,C02ECA,232,36000,539,B789,C-FRSR,1717020705,YVR,SIN,AC19,AC,0,-64,ACA19,ACA,Vancouver International Airport,"49.193901062, -123.183998108",Singapore Changi Airport,"1.35019, 103.994003",Air Canada,Boeing 787-9,Boeing
2024-05-30 00:11:53,26.21,119.4358,356db747,7812BE,218,23600,446,B789,B-1356,1717020702,LAX,XMN,MF830,MF,0,-64,CXA830,CXA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Xiamen Gaoqi International Airport,"24.54400062561035, 118.12799835205078",XiamenAir,Boeing 787-9,Boeing
