origin_airport_name,destination_airport_name,count
"Oslo Airport, Gardermoen",Suvarnabhumi Airport,6
London Heathrow Airport,Kempegowda International Airport,6
Soekarno-Hatta International Airport,Tokyo Haneda International Airport,6
London Heathrow Airport,Montreal / Pierre Elliott Trudeau International Airport,6
