origin_airport_name,destination_airport_name,count
Copenhagen Kastrup Airport,Chicago O'Hare International Airport,6
İstanbul Airport,Incheon International Airport,6
Washington Dulles International Airport,Dubai International Airport,6
Hamad International Airport,Brisbane International Airport,6
