origin_airport_name,destination_airport_name,count
Tokyo Haneda International Airport,Hartsfield Jackson Atlanta International Airport,6
Hong Kong International Airport,London Heathrow Airport,24
Dublin Airport,Denver International Airport,6
Ninoy Aquino International Airport,San Francisco International Airport,6
Logan International Airport,Luis Munoz Marin International Airport,6
Mactan Cebu International Airport,Incheon International Airport,10
Suvarnabhumi Airport,Incheon International Airport,6
