origin_airport_name,destination_airport_name,count
Lomé–Tokoin International Airport,Washington Dulles International Airport,6
Tan Son Nhat International Airport,Dubai International Airport,6
Humberto Delgado Airport (Lisbon Portela Airport),Logan International Airport,6
San Diego International Airport,Logan International Airport,6
Orlando International Airport,,6
