origin_airport_name,destination_airport_name,count
İstanbul Airport,Washington Dulles International Airport,6
Miami International Airport,Ted Stevens Anchorage International Airport,6
Orlando International Airport,San Francisco International Airport,6
Hamad International Airport,Ninoy Aquino International Airport,12
Frankfurt Airport,Orlando International Airport,6
Soekarno-Hatta International Airport,King Abdulaziz International Airport,6
