origin_airport_name,destination_airport_name,count
Charles de Gaulle International Airport,Incheon International Airport,6
London Heathrow Airport,Seattle–Tacoma International Airport,18
Adolfo Suárez Madrid–Barajas Airport,Luis Munoz Marin International Airport,6
Perth International Airport,Dubai International Airport,6
Phoenix Sky Harbor International Airport,Lihue Airport,6
Sheremetyevo International Airport,Ugolny Yuri Ryktheu Airport,6
Washington Dulles International Airport,Seattle–Tacoma International Airport,6
