destination_airport_name,count
Bandaranaike International Colombo Airport,36
Luis Munoz Marin International Airport,24
Humberto Delgado Airport (Lisbon Portela Airport),12
Long Beach Airport (Daugherty Field),12
Blaise Diagne International Airport,12
